dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
-0.08452901989221573,0.08360378444194794,0.00969846360385418,-0.18840254843235016,-0.008457131683826447,0.0
-0.12730619311332703,0.06835205107927322,-0.3513198494911194,0.0942859947681427,-0.7328256368637085,0.0
-0.017679499462246895,0.11749912053346634,-0.06950388103723526,0.17798158526420593,-0.415950208902359,0.0
0.017032885923981667,-0.492382287979126,-0.20942991971969604,0.6696246862411499,0.528116762638092,0.0
-0.072500079870224,0.018033703789114952,0.1416991800069809,0.2229059487581253,0.13188709318637848,0.0
-0.0662325993180275,0.03454054147005081,-0.3467622399330139,-0.12575598061084747,1.0,0.0
0.009862083941698074,0.07005991786718369,0.22138653695583344,-0.023170290514826775,-0.19456267356872559,0.0
0.056317709386348724,0.10493224114179611,0.053299810737371445,0.5073177218437195,-0.980618953704834,0.0
-1.0,0.055433813482522964,0.5295147895812988,-0.5048924684524536,-0.6005842685699463,0.0
0.56830233335495,0.2402094602584839,-0.5903982520103455,-0.2882331311702728,-0.05789775028824806,0.0
1.0,0.2974967360496521,0.10315553843975067,-0.5434941649436951,-0.03755014017224312,0.0
0.02064293436706066,0.17010696232318878,1.0,-0.6402692198753357,-0.14506272971630096,0.0
-0.007628424093127251,-0.7980114817619324,-0.14818596839904785,-0.011178584769368172,0.13087785243988037,0.0
0.040762465447187424,-0.5968478322029114,0.11622529476881027,-0.1755858212709427,0.3517796993255615,0.0
-0.09217402338981628,0.08829975128173828,0.22873978316783905,-0.7254485487937927,-0.6478492617607117,0.0
0.03352386876940727,-0.4792850911617279,-0.2774399518966675,-0.2747381925582886,-0.238530233502388,0.0
0.035183072090148926,0.024561449885368347,0.3136439621448517,0.016660545021295547,-1.0,0.0
-0.16079658269882202,-0.3981209695339203,-0.31127265095710754,0.030087679624557495,0.29283642768859863,0.0
-0.22511477768421173,-0.5800934433937073,0.09049946814775467,-0.4179784059524536,0.7914242148399353,0.0
0.05835122615098953,-1.0,-0.028515925630927086,0.08305038511753082,0.0021800945978611708,0.0
0.10254551470279694,-0.08894700556993484,0.3257707953453064,-0.2588917911052704,0.5080595016479492,0.0
0.032454267144203186,-0.2886331379413605,0.6630826592445374,-0.46699681878089905,0.5330636501312256,0.0
0.03027854487299919,0.18108418583869934,-1.0,-0.5171180963516235,-0.5791645646095276,0.0
0.14216524362564087,-0.45941463112831116,0.15718697011470795,0.2837543785572052,0.41971156001091003,0.0
-0.4762062132358551,0.33494821190834045,-0.8729878067970276,-1.0,0.05342219024896622,0.0
-0.15225419402122498,0.23283766210079193,-0.4226192235946655,0.5879121422767639,0.3080887794494629,0.0
-0.19875583052635193,1.0,0.3871077001094818,0.18157245218753815,0.3430633544921875,0.0
0.0,0.0,0.0,0.0,0.0,0.0
-0.08452901989221573,0.08360378444194794,0.00969846360385418,-0.18840254843235016,-0.008457131683826447,0.5
-0.12730619311332703,0.06835205107927322,-0.3513198494911194,0.0942859947681427,-0.7328256368637085,0.5
-0.017679499462246895,0.11749912053346634,-0.06950388103723526,0.17798158526420593,-0.415950208902359,0.5
0.017032885923981667,-0.492382287979126,-0.20942991971969604,0.6696246862411499,0.528116762638092,0.5
-0.072500079870224,0.018033703789114952,0.1416991800069809,0.2229059487581253,0.13188709318637848,0.5
-0.0662325993180275,0.03454054147005081,-0.3467622399330139,-0.12575598061084747,1.0,0.5
0.009862083941698074,0.07005991786718369,0.22138653695583344,-0.023170290514826775,-0.19456267356872559,0.5
0.056317709386348724,0.10493224114179611,0.053299810737371445,0.5073177218437195,-0.980618953704834,0.5
-1.0,0.055433813482522964,0.5295147895812988,-0.5048924684524536,-0.6005842685699463,0.5
0.56830233335495,0.2402094602584839,-0.5903982520103455,-0.2882331311702728,-0.05789775028824806,0.5
1.0,0.2974967360496521,0.10315553843975067,-0.5434941649436951,-0.03755014017224312,0.5
0.02064293436706066,0.17010696232318878,1.0,-0.6402692198753357,-0.14506272971630096,0.5
-0.007628424093127251,-0.7980114817619324,-0.14818596839904785,-0.011178584769368172,0.13087785243988037,0.5
0.040762465447187424,-0.5968478322029114,0.11622529476881027,-0.1755858212709427,0.3517796993255615,0.5
-0.09217402338981628,0.08829975128173828,0.22873978316783905,-0.7254485487937927,-0.6478492617607117,0.5
0.03352386876940727,-0.4792850911617279,-0.2774399518966675,-0.2747381925582886,-0.238530233502388,0.5
0.035183072090148926,0.024561449885368347,0.3136439621448517,0.016660545021295547,-1.0,0.5
-0.16079658269882202,-0.3981209695339203,-0.31127265095710754,0.030087679624557495,0.29283642768859863,0.5
-0.22511477768421173,-0.5800934433937073,0.09049946814775467,-0.4179784059524536,0.7914242148399353,0.5
0.05835122615098953,-1.0,-0.028515925630927086,0.08305038511753082,0.0021800945978611708,0.5
0.10254551470279694,-0.08894700556993484,0.3257707953453064,-0.2588917911052704,0.5080595016479492,0.5
0.032454267144203186,-0.2886331379413605,0.6630826592445374,-0.46699681878089905,0.5330636501312256,0.5
0.03027854487299919,0.18108418583869934,-1.0,-0.5171180963516235,-0.5791645646095276,0.5
0.14216524362564087,-0.45941463112831116,0.15718697011470795,0.2837543785572052,0.41971156001091003,0.5
-0.4762062132358551,0.33494821190834045,-0.8729878067970276,-1.0,0.05342219024896622,0.5
-0.15225419402122498,0.23283766210079193,-0.4226192235946655,0.5879121422767639,0.3080887794494629,0.5
-0.19875583052635193,1.0,0.3871077001094818,0.18157245218753815,0.3430633544921875,0.5
0.0,0.0,0.0,0.0,0.0,0.5
-0.15165209770202637,0.5851964950561523,-0.36865001916885376,0.2776385247707367,-0.34214019775390625,1.0
0.021425431594252586,-0.6261513829231262,-0.08113713562488556,0.936073899269104,0.4395512044429779,1.0
-0.13691091537475586,0.4686618447303772,0.3289164900779724,0.49064579606056213,0.2999092638492584,1.0
-0.17103080451488495,0.19901837408542633,-0.6716454029083252,-0.07027311623096466,0.9684069752693176,1.0
0.01261955313384533,0.42876997590065,0.8424737453460693,0.1142447218298912,0.07334575057029724,1.0
0.11853662133216858,0.050800174474716187,0.14426320791244507,1.0,-0.794771134853363,1.0
-0.09305277466773987,0.5232459306716919,0.06913222372531891,-0.33145323395729065,0.20919327437877655,1.0
-0.218684583902359,0.2237703651189804,-0.7891279458999634,0.03258299455046654,-0.6848692893981934,1.0
